competition,year,round,teamId,teamName,glicko2Rating,glicko2Deviation,glicko2Volatility
ANZC,2010,14,806,NSW Swifts,1980.5010279862718,153.79573496074792,0.05999229213698822
ANZC,2010,14,807,Queensland Firebirds,1619.589705224998,136.93163026741493,0.060006377496593634
ANZC,2010,14,808,Southern Steel,1541.1124673015315,125.48245814883995,0.06000823419688826
ANZC,2010,14,809,Waikato BOP Magic,1578.6468764291876,153.86123269534428,0.06000711359086028
ANZC,2010,14,810,West Coast Fever,1379.188650747842,134.53086295975905,0.05999822858904537
ANZC,2010,15,801,Adelaide Thunderbirds,1652.5168975455686,125.37369021038934,0.05999387794761832
ANZC,2010,15,802,Tactix,1069.0933282786523,143.4035326758034,0.05999632236993668
ANZC,2010,15,803,Central Pulse,1091.6035415909635,140.88295474663497,0.05999181181508499
ANZC,2010,15,804,Melbourne Vixens,1391.944325711258,133.01958527795585,0.06000115030362654
ANZC,2010,15,805,Northern Mystics,1485.6979367251988,130.31353115176725,0.060000320048257394
ANZC,2010,15,806,NSW Swifts,1990.9995405977702,150.14589895072976,0.059991723025680094
ANZC,2010,15,807,Queensland Firebirds,1548.0558180529345,131.51546074793995,0.06001065153040875
ANZC,2010,15,808,Southern Steel,1533.7190202881861,123.71236967010984,0.060007408898541816
ANZC,2010,15,809,Waikato BOP Magic,1651.5114329863222,143.80620703859483,0.06000932211016152
ANZC,2010,15,810,West Coast Fever,1448.2237025327488,129.42681977602547,0.06000245323472496
ANZC,2011,1,801,Adelaide Thunderbirds,1500.0,350.0,0.06
ANZC,2011,1,802,Tactix,1500.0,350.0,0.06
ANZC,2011,1,803,Central Pulse,1500.0,350.0,0.06
ANZC,2011,1,804,Melbourne Vixens,1500.0,350.0,0.06
ANZC,2011,1,805,Northern Mystics,1500.0,350.0,0.06
ANZC,2011,1,806,NSW Swifts,1500.0,350.0,0.06
ANZC,2011,1,807,Queensland Firebirds,1500.0,350.0,0.06
ANZC,2011,1,808,Southern Steel,1500.0,350.0,0.06
ANZC,2011,1,809,Waikato BOP Magic,1500.0,350.0,0.06
ANZC,2011,1,810,West Coast Fever,1500.0,350.0,0.06
ANZC,2011,2,801,Adelaide Thunderbirds,1337.6891050258869,290.31896467295957,0.05999999939179345
ANZC,2011,2,802,Tactix,1500.0,350.0,0.06
ANZC,2011,2,803,Central Pulse,1500.0,350.0,0.06
ANZC,2011,2,804,Melbourne Vixens,1500.0,350.0,0.06
ANZC,2011,2,805,Northern Mystics,1662.3108949741131,290.31896467295957,0.05999999939179345
ANZC,2011,2,806,NSW Swifts,1662.3108949741131,290.31896467295957,0.05999999939179345
ANZC,2011,2,807,Queensland Firebirds,1500.0,350.0,0.06
ANZC,2011,2,808,Southern Steel,1337.6891050258869,290.31896467295957,0.05999999939179345
ANZC,2011,2,809,Waikato BOP Magic,1500.0,350.0,0.06
ANZC,2011,2,810,West Coast Fever,1500.0,350.0,0.06
ANZC,2011,3,801,Adelaide Thunderbirds,1249.4578879877877,256.34517198641794,0.059999358547458394
ANZC,2011,3,802,Tactix,1337.6891050258869,290.31896467295957,0.05999999939179345
ANZC,2011,3,803,Central Pulse,1383.3580797566513,286.92720662703823,0.05999919203567258
ANZC,2011,3,804,Melbourne Vixens,1616.6419202433487,286.92720662703823,0.05999919203567258
ANZC,2011,3,805,Northern Mystics,1750.5421120122123,256.34517198641794,0.059999358547458394
ANZC,2011,3,806,NSW Swifts,1497.450848182398,256.34517859258,0.060000901147851525
ANZC,2011,3,807,Queensland Firebirds,1731.8849049304085,286.92721349044695,0.06000160429526325
ANZC,2011,3,808,Southern Steel,1249.4578879877877,256.34517198641794,0.059999358547458394
ANZC,2011,3,809,Waikato BOP Magic,1616.6419202433487,286.92720662703823,0.05999919203567258
ANZC,2011,3,810,West Coast Fever,1662.3108949741131,290.31896467295957,0.05999999939179345
ANZC,2011,4,801,Adelaide Thunderbirds,1411.3409175591835,227.72964642626354,0.06000054488490327
ANZC,2011,4,802,Tactix,1337.6891050258869,290.31896467295957,0.05999999939179345
ANZC,2011,4,803,Central Pulse,1184.4508201455324,222.1205522545499,0.06000156846452908
ANZC,2011,4,804,Melbourne Vixens,1715.1111881247427,244.13141528417606,0.059998394805089346
ANZC,2011,4,805,Northern Mystics,1610.2103251914245,227.1982270856368,0.05999989807676622
ANZC,2011,4,806,NSW Swifts,1415.1761949855043,226.79246855644456,0.06000021213590485
ANZC,2011,4,807,Queensland Firebirds,1765.0657569768514,267.3786803971217,0.060000989027045426
ANZC,2011,4,808,Southern Steel,1389.7896748085755,227.1982270856368,0.05999989807676622
ANZC,2011,4,809,Waikato BOP Magic,1815.5491798544674,222.12055225454986,0.06000156846452908
ANZC,2011,4,810,West Coast Fever,1357.9729390560108,231.66832515265438,0.06000707559654631
ANZC,2011,5,801,Adelaide Thunderbirds,1462.6643103042252,206.4735107514765,0.05999943628363796
ANZC,2011,5,802,Tactix,1305.0392194549759,269.56931477019873,0.05999933245097411
ANZC,2011,5,803,Central Pulse,1135.1710793070229,202.49976779539648,0.06000066378843335
ANZC,2011,5,804,Melbourne Vixens,1582.814273734119,213.76455357727744,0.05999893219199404
ANZC,2011,5,805,Northern Mystics,1726.1324753805782,203.17572532712282,0.06000087712316855
ANZC,2011,5,806,NSW Swifts,1496.7278731905612,201.27247349885073,0.059999670103984645
ANZC,2011,5,807,Queensland Firebirds,1806.3501558846046,244.61685767872353,0.060000187822269256
ANZC,2011,5,808,Southern Steel,1357.4831810712908,213.48850866698533,0.059999060449090626
ANZC,2011,5,809,Waikato BOP Magic,1837.9525681251384,212.84817280737622,0.0600010034294684
ANZC,2011,5,810,West Coast Fever,1273.410939255799,204.31395532964663,0.06000646556746265
ANZC,2011,6,801,Adelaide Thunderbirds,1432.7773811951718,194.77679715073003,0.05999848578158638
ANZC,2011,6,802,Tactix,1230.906474290228,232.39816281316888,0.059998236217097614
ANZC,2011,6,803,Central Pulse,1092.37313069776,186.7825294588975,0.0599997893161689
ANZC,2011,6,804,Melbourne Vixens,1617.7672770516433,198.71684604289294,0.059997847767068097
ANZC,2011,6,805,Northern Mystics,1828.1735474037116,184.22961769026833,0.06000145550745647
ANZC,2011,6,806,NSW Swifts,1542.812212915582,186.82316510550575,0.0599987378436776
ANZC,2011,6,807,Queensland Firebirds,1845.3612485304516,224.70670799464037,0.05999934952809155
ANZC,2011,6,808,Southern Steel,1404.220478053054,194.8687690097246,0.0599979189176434
ANZC,2011,6,809,Waikato BOP Magic,1726.6139700110882,190.81963615210574,0.06000108382231956
ANZC,2011,6,810,West Coast Fever,1240.9342658137796,191.27078834524085,0.06000550610325619
ANZC,2011,7,801,Adelaide Thunderbirds,1583.3472777741397,185.86765307617074,0.06000496716764105
ANZC,2011,7,802,Tactix,1093.3423090582717,204.37886261570884,0.059998909341049886
ANZC,2011,7,803,Central Pulse,1183.1821530774082,172.9721273997633,0.05999984603007797
ANZC,2011,7,804,Melbourne Vixens,1558.9472734896033,179.89450767747252,0.059996872157265485
ANZC,2011,7,805,Northern Mystics,1694.4978992649612,176.74629743196004,0.060005137798925016
ANZC,2011,7,806,NSW Swifts,1514.2640208251378,176.74965034211263,0.059997678369931015
ANZC,2011,7,807,Queensland Firebirds,1883.9852945532166,206.62154184674597,0.05999847313807656
ANZC,2011,7,808,Southern Steel,1296.0841041890521,178.36809566927639,0.06000019317578299
ANZC,2011,7,809,Waikato BOP Magic,1781.430817999025,174.31264713458725,0.06000013371708426
ANZC,2011,7,810,West Coast Fever,1309.4557137317229,166.5504505154514,0.06000423530835914
ANZC,2011,8,801,Adelaide Thunderbirds,1459.6843045803637,174.75712718604183,0.060009755288348884
ANZC,2011,8,802,Tactix,1076.1914379064033,196.48856852127895,0.0599983369462084
ANZC,2011,8,803,Central Pulse,1161.3558421122207,165.11288763474016,0.059998964048661806
ANZC,2011,8,804,Melbourne Vixens,1572.999215577199,174.57794600876684,0.05999614299311157
ANZC,2011,8,805,Northern Mystics,1656.8469775221474,165.21029255122625,0.06000405857446289
ANZC,2011,8,806,NSW Swifts,1536.9027560852721,168.32960604945137,0.05999655707877618
ANZC,2011,8,807,Queensland Firebirds,1933.1872176716981,187.54764561268914,0.05999755321038876
ANZC,2011,8,808,Southern Steel,1409.717010155945,168.62592034147497,0.06000367722778464
ANZC,2011,8,809,Waikato BOP Magic,1793.5840052924832,169.5997605648435,0.05999949345694979
ANZC,2011,8,810,West Coast Fever,1298.1645202507063,162.47577801566118,0.06000355066996751
ANZC,2011,9,801,Adelaide Thunderbirds,1478.0690897598809,168.11591188854632,0.060008808879012894
ANZC,2011,9,802,Tactix,1190.167198661184,176.7384553077256,0.05999836011925857
ANZC,2011,9,803,Central Pulse,1242.099624872135,153.6844977910546,0.0599992599574385
ANZC,2011,9,804,Melbourne Vixens,1593.1565786323704,155.8666423732606,0.059993102595531075
ANZC,2011,9,805,Northern Mystics,1666.7086593457138,161.6390685966914,0.06000341631172371
ANZC,2011,9,806,NSW Swifts,1536.9027560852721,168.32960604945137,0.05999655707877618
ANZC,2011,9,807,Queensland Firebirds,1982.368026397865,171.43741116805867,0.059996700420259036
ANZC,2011,9,808,Southern Steel,1281.0371770025304,151.303246525162,0.060011606161861006
ANZC,2011,9,809,Waikato BOP Magic,1752.3707467858417,157.9622440774338,0.059998499515001115
ANZC,2011,9,810,West Coast Fever,1219.8971630370336,151.62897183707128,0.06000474116562733
ANZC,2011,10,801,Adelaide Thunderbirds,1433.6751506139021,155.51483803850678,0.06000769441018477
ANZC,2011,10,802,Tactix,1178.0398847830872,171.91312662959336,0.05999774474561985
ANZC,2011,10,803,Central Pulse,1239.3618557168822,152.9924467998502,0.05999903848358747
ANZC,2011,10,804,Melbourne Vixens,1631.907958017527,146.01083424289206,0.059992023708347504
ANZC,2011,10,805,Northern Mystics,1687.6710445935241,153.85293945117925,0.060002164177081437
ANZC,2011,10,806,NSW Swifts,1633.4006049905465,157.92182158769205,0.06000057080893464
ANZC,2011,10,807,Queensland Firebirds,1985.5585651661281,170.360803956966,0.05999650353677048
ANZC,2011,10,808,Southern Steel,1320.4100512370171,142.19065424845184,0.06001064395607624
ANZC,2011,10,809,Waikato BOP Magic,1667.369676552124,149.49058544067634,0.06000043112218188
ANZC,2011,10,810,West Coast Fever,1209.5280593738416,148.27727526582083,0.06000404479605939
ANZC,2011,11,801,Adelaide Thunderbirds,1515.5320039891865,146.95883911011688,0.06001124033632228
ANZC,2011,11,802,Tactix,1123.841167005785,157.6223653496662,0.059996846245229385
ANZC,2011,11,803,Central Pulse,1283.2160026859092,143.21049675490465,0.059998173900052666
ANZC,2011,11,804,Melbourne Vixens,1627.995149306654,138.34744876332016,0.05998996849105069
ANZC,2011,11,805,Northern Mystics,1627.3139842634062,143.52237709823024,0.06000232658706623
ANZC,2011,11,806,NSW Swifts,1696.8014756857472,146.6744190356804,0.06000101308346689
ANZC,2011,11,807,Queensland Firebirds,2004.5116482470512,163.21915597942777,0.059995826265281715
ANZC,2011,11,808,Southern Steel,1306.4058322678602,138.04197378263393,0.06000961453330668
ANZC,2011,11,809,Waikato BOP Magic,1675.8485943100718,146.86308981900692,0.059999778290460985
ANZC,2011,11,810,West Coast Fever,1198.6646939846496,144.7948264204851,0.06000329632753054
ANZC,2011,12,801,Adelaide Thunderbirds,1485.0922034457208,138.9256300831566,0.06000991460068328
ANZC,2011,12,802,Tactix,1115.4708562703727,154.7007124680379,0.05999631782291525
ANZC,2011,12,803,Central Pulse,1269.0061430896717,138.88659264195093,0.059997163317255624
ANZC,2011,12,804,Melbourne Vixens,1641.3643231993892,134.49981351803558,0.0599888842105334
ANZC,2011,12,805,Northern Mystics,1634.4846467970756,141.40767543492333,0.060001695438333065
ANZC,2011,12,806,NSW Swifts,1708.9728915364929,142.79881301201252,0.06000010539525
ANZC,2011,12,807,Queensland Firebirds,2006.5271144966216,162.6998151735468,0.0599956828892399
ANZC,2011,12,808,Southern Steel,1295.4540865114227,134.88983308161013,0.06000871008000045
ANZC,2011,12,809,Waikato BOP Magic,1706.2524365829706,138.8469146333918,0.05999852337743854
ANZC,2011,12,810,West Coast Fever,1196.9559446139642,144.54436985645654,0.06000313729175828
ANZC,2011,13,801,Adelaide Thunderbirds,1408.0291657099185,134.12761557328054,0.060015721153693045
ANZC,2011,13,802,Tactix,1114.2028686817712,154.5530227465672,0.05999621362348111
ANZC,2011,13,803,Central Pulse,1260.1177932623,136.28054400064434,0.0599964056810923
ANZC,2011,13,804,Melbourne Vixens,1606.276967810098,127.40159454203373,0.05998797219968687
ANZC,2011,13,805,Northern Mystics,1648.676124004677,137.15013316065722,0.060000588001195336
ANZC,2011,13,806,NSW Swifts,1748.175120036909,134.14928960499404,0.059999122579237826
ANZC,2011,13,807,Queensland Firebirds,2007.8787042495048,162.4686422935448,0.05999558384861082
ANZC,2011,13,808,Southern Steel,1282.4019911047128,131.26394255753726,0.06000767500326134
ANZC,2011,13,809,Waikato BOP Magic,1715.1364076318976,136.24350781012228,0.059997750298690436
ANZC,2011,13,810,West Coast Fever,1280.5070928998282,139.06797050257762,0.06000594163642156
ANZC,2012,1,801,Adelaide Thunderbirds,1500.0,350.0,0.06
ANZC,2012,1,802,Tactix,1500.0,350.0,0.06
ANZC,2012,1,803,Central Pulse,1500.0,350.0,0.06
ANZC,2012,1,804,Melbourne Vixens,1500.0,350.0,0.06
ANZC,2012,1,805,Northern Mystics,1500.0,350.0,0.06
ANZC,2012,1,806,NSW Swifts,1500.0,350.0,0.06
ANZC,2012,1,807,Queensland Firebirds,1500.0,350.0,0.06
ANZC,2012,1,808,Southern Steel,1500.0,350.0,0.06
ANZC,2012,1,809,Waikato BOP Magic,1500.0,350.0,0.06
ANZC,2012,1,810,West Coast Fever,1500.0,350.0,0.06
ANZC,2012,2,801,Adelaide Thunderbirds,1662.3108949741131,290.31896467295957,0.05999999939179345
ANZC,2012,2,802,Tactix,1337.6891050258869,290.31896467295957,0.05999999939179345
ANZC,2012,2,803,Central Pulse,1337.6891050258869,290.31896467295957,0.05999999939179345
ANZC,2012,2,804,Melbourne Vixens,1662.3108949741131,290.31896467295957,0.05999999939179345
ANZC,2012,2,805,Northern Mystics,1662.3108949741131,290.31896467295957,0.05999999939179345
ANZC,2012,2,806,NSW Swifts,1337.6891050258869,290.31896467295957,0.05999999939179345
ANZC,2012,2,807,Queensland Firebirds,1337.6891050258869,290.31896467295957,0.05999999939179345
ANZC,2012,2,808,Southern Steel,1662.3108949741131,290.31896467295957,0.05999999939179345
ANZC,2012,2,809,Waikato BOP Magic,1337.6891050258869,290.31896467295957,0.05999999939179345
ANZC,2012,2,810,West Coast Fever,1662.3108949741131,290.31896467295957,0.05999999939179345
ANZC,2012,3,801,Adelaide Thunderbirds,1720.317199957036,260.48876450059186,0.05999916323767306
ANZC,2012,3,802,Tactix,1467.3127644266508,247.4632822059853,0.0599998264651837
ANZC,2012,3,803,Central Pulse,1566.9399005411083,260.4887813830313,0.060002920238248145
ANZC,2012,3,804,Melbourne Vixens,1791.934554374877,247.4632822059853,0.0599998264651837
ANZC,2012,3,805,Northern Mystics,1720.317199957036,260.48876450059186,0.05999916323767306
ANZC,2012,3,806,NSW Swifts,1208.065445625123,247.4632822059853,0.0599998264651837
ANZC,2012,3,807,Queensland Firebirds,1279.682800042964,260.48876450059186,0.05999916323767306
ANZC,2012,3,808,Southern Steel,1433.0600994588917,260.4887813830313,0.060002920238248145
ANZC,2012,3,809,Waikato BOP Magic,1279.682800042964,260.48876450059186,0.05999916323767306
ANZC,2012,3,810,West Coast Fever,1532.6872355733492,247.4632822059853,0.0599998264651837
ANZC,2012,4,801,Adelaide Thunderbirds,1623.9064019202592,225.2724177376896,0.05999847903865505
ANZC,2012,4,802,Tactix,1354.704597640118,217.2197088809423,0.06000013852184386
ANZC,2012,4,803,Central Pulse,1375.1134398587494,235.21284365581573,0.060006322753132633
ANZC,2012,4,804,Melbourne Vixens,1880.5064696310844,217.7022142192451,0.05999915564060131
ANZC,2012,4,805,Northern Mystics,1791.6387059864612,229.33010906105147,0.05999822687888178
ANZC,2012,4,806,NSW Swifts,1329.7650403084235,217.7022173759598,0.05999979154718863
ANZC,2012,4,807,Queensland Firebirds,1471.5091960050836,235.21280793280062,0.060001604370811666
ANZC,2012,4,808,Southern Steel,1556.1849060017016,224.69364833293076,0.060003206296419684
ANZC,2012,4,809,Waikato BOP Magic,1146.350928717056,225.27242163055087,0.05999934771567574
ANZC,2012,4,810,West Coast Fever,1466.951777505768,221.0851703899008,0.05999887046942593
ANZC,2012,5,801,Adelaide Thunderbirds,1755.097843846864,202.73207561153814,0.06000031642571094
ANZC,2012,5,802,Tactix,1271.6142024097212,194.43062134863845,0.05999978482692678
ANZC,2012,5,803,Central Pulse,1470.5024425843328,205.66439645491297,0.0600059752311087
ANZC,2012,5,804,Melbourne Vixens,1887.2207782940418,214.60621453137063,0.05999891696305591
ANZC,2012,5,805,Northern Mystics,1655.8779142575022,205.44908899886104,0.059999001172058836
ANZC,2012,5,806,NSW Swifts,1447.205283841397,196.71968139503628,0.060000969519515834
ANZC,2012,5,807,Queensland Firebirds,1335.591039875959,208.24382579673227,0.06000353421097396
ANZC,2012,5,808,Southern Steel,1442.7645354032388,199.69134192218257,0.06000426334570171
ANZC,2012,5,809,Waikato BOP Magic,1139.363026897843,221.86410689213287,0.05999910909932112
ANZC,2012,5,810,West Coast Fever,1577.0504882841685,197.36597720982016,0.059999955550755574
ANZC,2012,6,801,Adelaide Thunderbirds,1804.438442449934,184.99005898746918,0.05999927448572249
ANZC,2012,6,802,Tactix,1174.1011016197363,178.42468307134737,0.06000055663172787
ANZC,2012,6,803,Central Pulse,1421.1622137224265,187.7398780606079,0.06000482331444019
ANZC,2012,6,804,Melbourne Vixens,1900.9599615249244,208.13371551512475,0.059998467228612705
ANZC,2012,6,805,Northern Mystics,1705.131074479692,187.58488327797917,0.05999789459726733
ANZC,2012,6,806,NSW Swifts,1447.205283841397,196.71968139503628,0.060000969519515834
ANZC,2012,6,807,Queensland Firebirds,1322.4295336598423,202.32597005812627,0.060003013735175754
ANZC,2012,6,808,Southern Steel,1442.7645354032388,199.69134192218257,0.06000426334570171
ANZC,2012,6,809,Waikato BOP Magic,1264.5953236979833,197.3251721061703,0.05999926623523365
ANZC,2012,6,810,West Coast Fever,1529.9092048641764,181.09283750198074,0.05999881382213806
ANZC,2012,7,801,Adelaide Thunderbirds,1826.7054872461713,176.52028680497963,0.05999845546786095
ANZC,2012,7,802,Tactix,1169.6591134113282,176.8689111740309,0.06000031187930461
ANZC,2012,7,803,Central Pulse,1421.1622137224265,187.7398780606079,0.06000482331444019
ANZC,2012,7,804,Melbourne Vixens,1906.3728751334831,205.62311056612864,0.05999824143540471
ANZC,2012,7,805,Northern Mystics,1570.3817495048324,179.3782770955764,0.060002629826090836
ANZC,2012,7,806,NSW Swifts,1447.205283841397,196.71968139503628,0.060000969519515834
ANZC,2012,7,807,Queensland Firebirds,1480.7787754945891,191.92721944365968,0.06000833258949175
ANZC,2012,7,808,Southern Steel,1417.5332037685605,188.9187108070166,0.06000324893392719
ANZC,2012,7,809,Waikato BOP Magic,1397.126432304673,183.3546452936946,0.06000208453011405
ANZC,2012,7,810,West Coast Fever,1418.628375175882,170.47186130519427,0.06000310964414568
ANZC,2012,8,801,Adelaide Thunderbirds,1843.187056431268,170.15355463179384,0.059997718503037374
ANZC,2012,8,802,Tactix,1144.9258770343843,168.0889953107417,0.05999943485782903
ANZC,2012,8,803,Central Pulse,1344.640439871723,170.37198825612322,0.06000502823881494
ANZC,2012,8,804,Melbourne Vixens,1734.3577504556745,197.40884361101342,0.06000202051595455
ANZC,2012,8,805,Northern Mystics,1613.907387705641,166.03095070815993,0.060001489316149646
ANZC,2012,8,806,NSW Swifts,1603.342116705112,189.54917284451597,0.06000773841806056
ANZC,2012,8,807,Queensland Firebirds,1509.1502714955393,180.54233132158754,0.06000717092346092
ANZC,2012,8,808,Southern Steel,1369.897793263191,173.1408767507807,0.06000207448833098
ANZC,2012,8,809,Waikato BOP Magic,1470.4130221351347,167.26820764665774,0.060002218166318774
ANZC,2012,8,810,West Coast Fever,1403.0689844497092,164.77288543456677,0.06000221765433999
ANZC,2012,9,801,Adelaide Thunderbirds,1713.577421665892,166.27219204369223,0.06000326586745172
ANZC,2012,9,802,Tactix,1123.8682460844707,160.66452720345882,0.05999858017165067
ANZC,2012,9,803,Central Pulse,1474.610778499842,166.47474526308596,0.06001258631589003
ANZC,2012,9,804,Melbourne Vixens,1629.475592100553,178.17550633462787,0.06000273554369703
ANZC,2012,9,805,Northern Mystics,1689.2894614690995,155.04798659040253,0.060002901233592684
ANZC,2012,9,806,NSW Swifts,1644.493606158799,174.57145981195532,0.06000644937903193
ANZC,2012,9,807,Queensland Firebirds,1555.2954284415923,166.17051251323446,0.06000601136672547
ANZC,2012,9,808,Southern Steel,1327.0306702703838,160.5881557048795,0.06000095222640584
ANZC,2012,9,809,Waikato BOP Magic,1491.295025896734,159.95956176497617,0.060001075091939714
ANZC,2012,9,810,West Coast Fever,1370.8156183707388,155.2374877558467,0.06000101078305388
ANZC,2012,10,801,Adelaide Thunderbirds,1713.577421665892,166.27219204369223,0.06000326586745172
ANZC,2012,10,802,Tactix,1117.2418415378925,158.366428630299,0.05999815472504718
ANZC,2012,10,803,Central Pulse,1513.9226760984402,154.93275426826796,0.06001134967651033
ANZC,2012,10,804,Melbourne Vixens,1565.2550643703134,162.81898905555008,0.06000235737982292
ANZC,2012,10,805,Northern Mystics,1695.5536999287106,153.01384484519764,0.06000242162683074
ANZC,2012,10,806,NSW Swifts,1706.3739942328261,160.19973585199108,0.060006042312554846
ANZC,2012,10,807,Queensland Firebirds,1589.9901107134083,155.3619271195979,0.06000467916908934
ANZC,2012,10,808,Southern Steel,1290.163189533614,150.31803374244208,0.05999977964307362
ANZC,2012,10,809,Waikato BOP Magic,1491.295025896734,159.95956176497617,0.060001075091939714
ANZC,2012,10,810,West Coast Fever,1340.0740040199753,146.57097690519072,0.05999975396232364
ANZC,2012,11,801,Adelaide Thunderbirds,1630.077544893635,154.8376611509005,0.060004542786342555
ANZC,2012,11,802,Tactix,1103.335571267131,153.57613924910652,0.05999743988469724
ANZC,2012,11,803,Central Pulse,1527.3199145344358,150.47404901851587,0.06001039526348782
ANZC,2012,11,804,Melbourne Vixens,1645.4182339301276,152.13655815651077,0.06000477139398544
ANZC,2012,11,805,Northern Mystics,1695.5536999287106,153.01384484519764,0.06000242162683074
ANZC,2012,11,806,NSW Swifts,1632.104315473194,149.24075436246176,0.06000692362236467
ANZC,2012,11,807,Queensland Firebirds,1660.0046982726478,145.44345935061685,0.06000639136615784
ANZC,2012,11,808,Southern Steel,1262.7350428408356,142.64349954998897,0.059998576355126454
ANZC,2012,11,809,Waikato BOP Magic,1521.9394836100303,150.5624582012383,0.05999970333837872
ANZC,2012,11,810,West Coast Fever,1340.0740040199753,146.57097690519072,0.05999975396232364
ANZC,2012,12,801,Adelaide Thunderbirds,1688.3930748625567,143.87374855220457,0.060004662192868125
ANZC,2012,12,802,Tactix,1103.335571267131,153.57613924910652,0.05999743988469724
ANZC,2012,12,803,Central Pulse,1475.3786149204936,140.44604490253315,0.06001045660005125
ANZC,2012,12,804,Melbourne Vixens,1645.4182339301276,152.13655815651077,0.06000477139398544
ANZC,2012,12,805,Northern Mystics,1706.5053557167118,149.32349202016493,0.060001631435755765
ANZC,2012,12,806,NSW Swifts,1651.2791432986708,143.32515935681656,0.06000571026950972
ANZC,2012,12,807,Queensland Firebirds,1608.1548979683048,136.50766345780528,0.06000638479549439
ANZC,2012,12,808,Southern Steel,1253.017705962276,139.7334243505242,0.059997816478057506
ANZC,2012,12,809,Waikato BOP Magic,1573.937619862341,140.51509207390458,0.05999976975245356
ANZC,2012,12,810,West Coast Fever,1321.5020177917127,140.99692010651248,0.05999857305059011
ANZC,2012,13,801,Adelaide Thunderbirds,1731.5227245540066,135.01532399473768,0.06000391004881239
ANZC,2012,13,802,Tactix,1178.4440738397136,144.10461483807978,0.059997608682093514
ANZC,2012,13,803,Central Pulse,1475.3786149204936,140.44604490253315,0.06001045660005125
ANZC,2012,13,804,Melbourne Vixens,1662.8043728341113,146.4835366351204,0.06000363925341339
ANZC,2012,13,805,Northern Mystics,1637.375722977554,140.35175220985542,0.060002800728152936
ANZC,2012,13,806,NSW Swifts,1608.4541232018346,134.57715469098764,0.06000502135470523
ANZC,2012,13,807,Queensland Firebirds,1608.1548979683048,136.50766345780528,0.06000638479549439
ANZC,2012,13,808,Southern Steel,1190.5647510360593,132.78633736902242,0.0599988662401912
ANZC,2012,13,809,Waikato BOP Magic,1635.3635384909146,133.16747881791272,0.06000197258246188
ANZC,2012,13,810,West Coast Fever,1306.2943727786728,136.60418141566373,0.05999748898459846
ANZC,2012,14,801,Adelaide Thunderbirds,1677.3242477987208,127.90777243845847,0.06000436573864996
ANZC,2012,14,802,Tactix,1169.8008654955042,141.43543397200952,0.05999696148277329
ANZC,2012,14,803,Central Pulse,1449.8332857284138,133.83429505399437,0.06000908244853535
ANZC,2012,14,804,Melbourne Vixens,1690.3721317657514,138.88781073287578,0.06000232726579061
ANZC,2012,14,805,Northern Mystics,1645.6389459193485,137.9186312765886,0.060002054532413474
ANZC,2012,14,806,NSW Swifts,1617.5378077325076,132.01514390607576,0.060004139039587984
ANZC,2012,14,807,Queensland Firebirds,1623.7211854949173,132.14449079664686,0.060005156322165194
ANZC,2012,14,808,Southern Steel,1181.691458307706,130.3445775071235,0.059998119207962185
ANZC,2012,14,809,Waikato BOP Magic,1688.140445996602,126.3781301941195,0.06000312690432539
ANZC,2012,14,810,West Coast Fever,1290.70839462059,132.23044622527735,0.05999634531276916
ANZC,2012,15,801,Adelaide Thunderbirds,1682.7991655417677,126.59514526126532,0.06000375949554061
ANZC,2012,15,802,Tactix,1163.307440183394,139.49768228908118,0.05999641901886176
ANZC,2012,15,803,Central Pulse,1389.382745024651,127.60253714980004,0.06001215294972954
ANZC,2012,15,804,Melbourne Vixens,1696.6330116976885,137.08718612393753,0.06000172921223602
ANZC,2012,15,805,Northern Mystics,1687.0849560341674,129.87948513515624,0.060001432072469656
ANZC,2012,15,806,NSW Swifts,1579.349057108683,125.06096126644267,0.06000359047240307
ANZC,2012,15,807,Queensland Firebirds,1589.0079746790348,125.15506071705825,0.06000423898076529
ANZC,2012,15,808,Southern Steel,1176.0697962789664,128.93615390364477,0.059997572483249814
ANZC,2012,15,809,Waikato BOP Magic,1720.0792054470533,120.3581140299017,0.060002165726671206
ANZC,2012,15,810,West Coast Fever,1349.7441421554045,126.24474841448523,0.0599979595998476
ANZC,2013,1,801,Adelaide Thunderbirds,1500.0,350.0,0.06
ANZC,2013,1,802,Tactix,1500.0,350.0,0.06
ANZC,2013,1,803,Central Pulse,1500.0,350.0,0.06
ANZC,2013,1,804,Melbourne Vixens,1500.0,350.0,0.06
ANZC,2013,1,805,Northern Mystics,1500.0,350.0,0.06
ANZC,2013,1,806,NSW Swifts,1500.0,350.0,0.06
ANZC,2013,1,807,Queensland Firebirds,1500.0,350.0,0.06
ANZC,2013,1,808,Southern Steel,1500.0,350.0,0.06
ANZC,2013,1,809,Waikato BOP Magic,1500.0,350.0,0.06
ANZC,2013,1,810,West Coast Fever,1500.0,350.0,0.06
ANZC,2013,2,801,Adelaide Thunderbirds,1799.6258356900184,227.73541461924287,0.06000904104931998
ANZC,2013,2,802,Tactix,1337.6891050258869,290.31896467295957,0.05999999939179345
ANZC,2013,2,803,Central Pulse,1337.6891050258869,290.31896467295957,0.05999999939179345
ANZC,2013,2,804,Melbourne Vixens,1337.6891050258869,290.31896467295957,0.05999999939179345
ANZC,2013,2,805,Northern Mystics,1337.6891050258869,290.31896467295957,0.05999999939179345
